date,bank,name,buy,sale
03-10-2025,PrivateMonth,USD,40,9,41,4937759336
04-10-2025,PrivateMonth,USD,41,05,41,6666666667
05-10-2025,PrivateMonth,USD,41,05,41,6666666667
06-10-2025,PrivateMonth,USD,41,05,41,6666666667
06-10-2025,PrivateMonth,USD,41,41,4937759336
07-10-2025,PrivateMonth,USD,41,41,4937759336
08-10-2025,PrivateMonth,USD,41,41,4937759336
08-10-2025,PrivateMonth,USD,41,1,41,6666666667
09-10-2025,PrivateMonth,USD,41,15,41,6666666667
